pokemon,pokeball,status_effect,health_points,noise,capture_success,capture_rate
mewtwo,pokeball,NONE,83,0.0,False,0.0060397356549607775
mewtwo,pokeball,NONE,83,0.0,False,0.0033035918057791403
mewtwo,pokeball,NONE,83,0.0,False,0.0041338478953139544
mewtwo,pokeball,NONE,82,0.0,False,0.005290738311532308
mewtwo,pokeball,NONE,82,0.0,False,0.0052024025236828055
mewtwo,pokeball,NONE,82,0.0,False,0.005445192546367396
mewtwo,pokeball,NONE,82,0.0,False,0.00587675974276743
mewtwo,pokeball,NONE,82,0.0,False,0.005884921360231986
mewtwo,pokeball,NONE,82,0.0,False,0.004944589864154128
mewtwo,pokeball,NONE,82,0.0,False,0.0047341477793596725
mewtwo,pokeball,NONE,82,0.0,False,0.0042802767097188076
mewtwo,pokeball,NONE,82,0.0,False,0.004821095624462614
mewtwo,pokeball,NONE,82,0.0,False,0.0050316948090890845
mewtwo,pokeball,NONE,81,0.0,False,0.005817029345570779
mewtwo,pokeball,NONE,81,0.0,False,0.006096093081049691
mewtwo,pokeball,NONE,81,0.0,False,0.006310756543044637
mewtwo,pokeball,NONE,81,0.0,False,0.0039395772106634456
mewtwo,pokeball,NONE,81,0.0,False,0.0065567328993767
mewtwo,pokeball,NONE,81,0.0,False,0.006316512055889747
mewtwo,pokeball,NONE,81,0.0,False,0.005581733194365124
mewtwo,pokeball,NONE,81,0.0,False,0.005456758165594055
mewtwo,pokeball,NONE,81,0.0,False,0.004499231852659332
mewtwo,pokeball,NONE,81,0.0,False,0.006037506198515052
mewtwo,pokeball,NONE,80,0.0,False,0.005044152813612762
mewtwo,pokeball,NONE,80,0.0,False,0.005585769103177298
mewtwo,pokeball,NONE,80,0.0,False,0.0053875831178963295
mewtwo,pokeball,NONE,80,0.0,False,0.0048906313648860245
mewtwo,pokeball,NONE,80,0.0,False,0.004987863643525046
mewtwo,pokeball,NONE,80,0.0,False,0.004790134145161382
mewtwo,pokeball,NONE,80,0.0,False,0.004827494710720275
mewtwo,pokeball,NONE,80,0.0,False,0.0051775755119968445
mewtwo,pokeball,NONE,80,0.0,False,0.00600653390530321
mewtwo,pokeball,NONE,80,0.0,False,0.005842528657551915
mewtwo,pokeball,NONE,79,0.0,False,0.006128184183339281
mewtwo,pokeball,NONE,79,0.0,False,0.005955764255362554
mewtwo,pokeball,NONE,79,0.0,False,0.005888338973326657
mewtwo,pokeball,NONE,79,0.0,False,0.004286660864254265
mewtwo,pokeball,NONE,79,0.0,False,0.006016728600300888
mewtwo,pokeball,NONE,79,0.0,False,0.005557241061126125
mewtwo,pokeball,NONE,79,0.0,False,0.005876769280537728
mewtwo,pokeball,NONE,79,0.0,False,0.006854104697018292
mewtwo,pokeball,NONE,79,0.0,False,0.0061605450161896225
mewtwo,pokeball,NONE,79,0.0,False,0.005720858369794158
mewtwo,pokeball,NONE,78,0.0,False,0.007780719191541275
mewtwo,pokeball,NONE,78,0.0,False,0.004909024600469716
mewtwo,pokeball,NONE,78,0.0,False,0.0051202647548691865
mewtwo,pokeball,NONE,78,0.0,False,0.0074216229604963675
mewtwo,pokeball,NONE,78,0.0,False,0.007019084361739069
mewtwo,pokeball,NONE,78,0.0,False,0.007142793617161623
mewtwo,pokeball,NONE,78,0.0,False,0.005646085128445631
mewtwo,pokeball,NONE,78,0.0,False,0.0057476334715383685
mewtwo,pokeball,NONE,78,0.0,False,0.005453372209018639
mewtwo,pokeball,NONE,78,0.0,False,0.005702710480997336
mewtwo,pokeball,NONE,77,0.0,False,0.0057143631114140656
mewtwo,pokeball,NONE,77,0.0,False,0.005498912652117777
mewtwo,pokeball,NONE,77,0.0,False,0.005628879137952756
mewtwo,pokeball,NONE,77,0.0,False,0.00649684197946572
mewtwo,pokeball,NONE,77,0.0,False,0.006902809907667553
mewtwo,pokeball,NONE,77,0.0,False,0.005394547729704173
mewtwo,pokeball,NONE,77,0.0,False,0.006461248947206375
mewtwo,pokeball,NONE,77,0.0,False,0.007575581560380381
mewtwo,pokeball,NONE,77,0.0,False,0.005767162571265263
mewtwo,pokeball,NONE,77,0.0,False,0.005881798679288596
mewtwo,pokeball,NONE,76,0.0,False,0.0030158058200339343
mewtwo,pokeball,NONE,76,0.0,False,0.0060951488931657374
mewtwo,pokeball,NONE,76,0.0,False,0.005401237290982227
mewtwo,pokeball,NONE,76,0.0,False,0.006190121730442558
mewtwo,pokeball,NONE,76,0.0,False,0.006522480703436459
mewtwo,pokeball,NONE,76,0.0,False,0.004575386260538604
mewtwo,pokeball,NONE,76,0.0,False,0.005643546556423201
mewtwo,pokeball,NONE,76,0.0,False,0.004479937588886076
mewtwo,pokeball,NONE,76,0.0,False,0.005834957936367892
mewtwo,pokeball,NONE,76,0.0,False,0.004889855521921734
mewtwo,pokeball,NONE,75,0.0,False,0.005299200675648525
mewtwo,pokeball,NONE,75,0.0,False,0.005655175246112336
mewtwo,pokeball,NONE,75,0.0,False,0.006250776551953613
mewtwo,pokeball,NONE,75,0.0,False,0.0059441445622677785
mewtwo,pokeball,NONE,75,0.0,False,0.007372650220895008
mewtwo,pokeball,NONE,75,0.0,False,0.004609232186311719
mewtwo,pokeball,NONE,75,0.0,False,0.006424596741722402
mewtwo,pokeball,NONE,75,0.0,False,0.005739814593941407
mewtwo,pokeball,NONE,75,0.0,False,0.006948919573842676
mewtwo,pokeball,NONE,75,0.0,False,0.006373141370985669
mewtwo,pokeball,NONE,74,0.0,False,0.007120077189158178
mewtwo,pokeball,NONE,74,0.0,False,0.004451622158560544
mewtwo,pokeball,NONE,74,0.0,False,0.006316321273583539
mewtwo,pokeball,NONE,74,0.0,False,0.005290343172987724
mewtwo,pokeball,NONE,74,0.0,False,0.006322345540701038
mewtwo,pokeball,NONE,74,0.0,False,0.005070516003307124
mewtwo,pokeball,NONE,74,0.0,False,0.00552680043799113
mewtwo,pokeball,NONE,74,0.0,False,0.006329969012977031
mewtwo,pokeball,NONE,74,0.0,False,0.004919614050233298
mewtwo,pokeball,NONE,74,0.0,False,0.0069794074785062745
mewtwo,pokeball,NONE,73,0.0,False,0.006955899212004672
mewtwo,pokeball,NONE,73,0.0,False,0.006834511239019736
mewtwo,pokeball,NONE,73,0.0,False,0.006721540104690912
mewtwo,pokeball,NONE,73,0.0,False,0.007678562182932348
mewtwo,pokeball,NONE,73,0.0,False,0.004716559175877856
mewtwo,pokeball,NONE,73,0.0,False,0.007192170125200931
mewtwo,pokeball,NONE,73,0.0,False,0.008105267317066645
mewtwo,pokeball,NONE,73,0.0,False,0.006532979893895164
mewtwo,pokeball,NONE,73,0.0,False,0.006535454344897969
mewtwo,pokeball,NONE,73,0.0,False,0.00651611401605224
mewtwo,pokeball,NONE,72,0.0,False,0.007435737496380935
mewtwo,pokeball,NONE,72,0.0,False,0.005739378950709061
mewtwo,pokeball,NONE,72,0.0,False,0.005850739892184183
mewtwo,pokeball,NONE,72,0.0,False,0.005413801619127723
mewtwo,pokeball,NONE,72,0.0,False,0.006650855161944416
mewtwo,pokeball,NONE,72,0.0,False,0.007383887032848862
mewtwo,pokeball,NONE,72,0.0,False,0.006291423379778057
mewtwo,pokeball,NONE,72,0.0,False,0.005649363665168248
mewtwo,pokeball,NONE,72,0.0,False,0.005266319928845866
mewtwo,pokeball,NONE,72,0.0,False,0.005827154653219371
mewtwo,pokeball,NONE,71,0.0,False,0.007603225843477098
mewtwo,pokeball,NONE,71,0.0,False,0.006878081831493296
mewtwo,pokeball,NONE,71,0.0,False,0.006663139145526553
mewtwo,pokeball,NONE,71,0.0,False,0.006119130404596648
mewtwo,pokeball,NONE,71,0.0,False,0.006369955956281019
mewtwo,pokeball,NONE,71,0.0,False,0.00759741028672719
mewtwo,pokeball,NONE,71,0.0,False,0.006762505597002094
mewtwo,pokeball,NONE,71,0.0,False,0.007061382729478453
mewtwo,pokeball,NONE,71,0.0,False,0.005881714479795918
mewtwo,pokeball,NONE,71,0.0,False,0.00733828714552094
mewtwo,pokeball,NONE,70,0.0,False,0.00671402351830475
mewtwo,pokeball,NONE,70,0.0,False,0.007679281012970117
mewtwo,pokeball,NONE,70,0.0,False,0.006792361060553107
mewtwo,pokeball,NONE,70,0.0,False,0.006697137949519612
mewtwo,pokeball,NONE,70,0.0,False,0.00638293829483407
mewtwo,pokeball,NONE,70,0.0,False,0.006773781020432561
mewtwo,pokeball,NONE,70,0.0,False,0.006687099519194476
mewtwo,pokeball,NONE,70,0.0,False,0.007603788489141036
mewtwo,pokeball,NONE,70,0.0,False,0.007401639759428583
mewtwo,pokeball,NONE,70,0.0,False,0.0055159742413996285
mewtwo,pokeball,NONE,69,0.0,False,0.007086741200637074
mewtwo,pokeball,NONE,69,0.0,False,0.005774480516572358
mewtwo,pokeball,NONE,69,0.0,False,0.006748218780512807
mewtwo,pokeball,NONE,69,0.0,False,0.005526672400918123
mewtwo,pokeball,NONE,69,0.0,False,0.006881789456938686
mewtwo,pokeball,NONE,69,0.0,False,0.006753160522281287
mewtwo,pokeball,NONE,69,0.0,False,0.007397872981773773
mewtwo,pokeball,NONE,69,0.0,True,0.006590920268771906
mewtwo,pokeball,NONE,69,0.0,False,0.006731636887932672
mewtwo,pokeball,NONE,69,0.0,False,0.005597270676607013
mewtwo,pokeball,NONE,68,0.0,False,0.005920002432133607
mewtwo,pokeball,NONE,68,0.0,False,0.005830080108980061
mewtwo,pokeball,NONE,68,0.0,False,0.007537541149586486
mewtwo,pokeball,NONE,68,0.0,False,0.006699617092036481
mewtwo,pokeball,NONE,68,0.0,False,0.006996909234211652
mewtwo,pokeball,NONE,68,0.0,False,0.006300707680834992
mewtwo,pokeball,NONE,68,0.0,False,0.008087078679337441
mewtwo,pokeball,NONE,68,0.0,False,0.0054327480889762615
mewtwo,pokeball,NONE,68,0.0,False,0.005856647121725631
mewtwo,pokeball,NONE,68,0.0,False,0.006564559998654788
mewtwo,pokeball,NONE,67,0.0,False,0.00751624579563636
mewtwo,pokeball,NONE,67,0.0,False,0.006675104035004247
mewtwo,pokeball,NONE,67,0.0,False,0.007212322956492327
mewtwo,pokeball,NONE,67,0.0,False,0.006906751384882035
mewtwo,pokeball,NONE,67,0.0,False,0.005811850009122143
mewtwo,pokeball,NONE,67,0.0,False,0.007039869216907635
mewtwo,pokeball,NONE,67,0.0,False,0.007072290883635381
mewtwo,pokeball,NONE,67,0.0,False,0.00625704649913189
mewtwo,pokeball,NONE,67,0.0,False,0.007097785063570337
mewtwo,pokeball,NONE,67,0.0,False,0.007213313145244231
mewtwo,pokeball,NONE,66,0.0,False,0.008032284933629234
mewtwo,pokeball,NONE,66,0.0,False,0.0061863501141260595
mewtwo,pokeball,NONE,66,0.0,False,0.006620104458018004
mewtwo,pokeball,NONE,66,0.0,False,0.005708583886694471
mewtwo,pokeball,NONE,66,0.0,False,0.005753440885738784
mewtwo,pokeball,NONE,66,0.0,False,0.006677239155682827
mewtwo,pokeball,NONE,66,0.0,False,0.005066445995586293
mewtwo,pokeball,NONE,66,0.0,False,0.00531172428410985
mewtwo,pokeball,NONE,66,0.0,False,0.0066549011965532645
mewtwo,pokeball,NONE,66,0.0,False,0.006868878654978224
mewtwo,pokeball,NONE,65,0.0,False,0.006777729583673382
mewtwo,pokeball,NONE,65,0.0,False,0.007179519075343303
mewtwo,pokeball,NONE,65,0.0,False,0.007963014859062064
mewtwo,pokeball,NONE,65,0.0,False,0.0069302261882349635
mewtwo,pokeball,NONE,65,0.0,False,0.007097471069517878
mewtwo,pokeball,NONE,65,0.0,False,0.006566576820000096
mewtwo,pokeball,NONE,65,0.0,False,0.008008404380920469
mewtwo,pokeball,NONE,65,0.0,False,0.006344612411483817
mewtwo,pokeball,NONE,65,0.0,False,0.007228199676768197
mewtwo,pokeball,NONE,65,0.0,False,0.005965633181002587
mewtwo,pokeball,NONE,64,0.0,False,0.006359293446888899
mewtwo,pokeball,NONE,64,0.0,False,0.007312834398382369
mewtwo,pokeball,NONE,64,0.0,False,0.0066842494076981
mewtwo,pokeball,NONE,64,0.0,False,0.006956468214216623
mewtwo,pokeball,NONE,64,0.0,False,0.007667893884921331
mewtwo,pokeball,NONE,64,0.0,False,0.007241123717842174
mewtwo,pokeball,NONE,64,0.0,False,0.007536674648580488
mewtwo,pokeball,NONE,64,0.0,False,0.0067982255018301675
mewtwo,pokeball,NONE,64,0.0,False,0.006749099552854526
mewtwo,pokeball,NONE,64,0.0,False,0.009976191562803787
mewtwo,pokeball,NONE,63,0.0,False,0.007925083699429566
mewtwo,pokeball,NONE,63,0.0,False,0.008452620920508728
mewtwo,pokeball,NONE,63,0.0,False,0.006637358506440166
mewtwo,pokeball,NONE,63,0.0,False,0.008547828216809657
mewtwo,pokeball,NONE,63,0.0,False,0.005226556527414211
mewtwo,pokeball,NONE,63,0.0,False,0.007302568486948676
mewtwo,pokeball,NONE,63,0.0,False,0.00886791314228666
mewtwo,pokeball,NONE,63,0.0,False,0.008544402369011338
mewtwo,pokeball,NONE,63,0.0,False,0.004120740601304045
mewtwo,pokeball,NONE,63,0.0,False,0.00564334441249422
mewtwo,pokeball,NONE,62,0.0,False,0.005104830584141864
mewtwo,pokeball,NONE,62,0.0,False,0.007946038985598322
mewtwo,pokeball,NONE,62,0.0,False,0.007433949006299562
mewtwo,pokeball,NONE,62,0.0,False,0.007205440797011679
mewtwo,pokeball,NONE,62,0.0,False,0.008251680339095192
mewtwo,pokeball,NONE,62,0.0,False,0.006155419060092188
mewtwo,pokeball,NONE,62,0.0,False,0.007317234092262477
mewtwo,pokeball,NONE,62,0.0,False,0.006939790483865226
mewtwo,pokeball,NONE,62,0.0,False,0.007028951358684592
mewtwo,pokeball,NONE,62,0.0,False,0.008167215940333126
mewtwo,pokeball,NONE,61,0.0,False,0.009040628788631553
mewtwo,pokeball,NONE,61,0.0,False,0.007672028268218545
mewtwo,pokeball,NONE,61,0.0,False,0.007326781682769618
mewtwo,pokeball,NONE,61,0.0,False,0.00810425640761845
mewtwo,pokeball,NONE,61,0.0,False,0.005140305013432612
mewtwo,pokeball,NONE,61,0.0,False,0.006966306473137105
mewtwo,pokeball,NONE,61,0.0,False,0.007894345120132762
mewtwo,pokeball,NONE,61,0.0,False,0.007266359749117678
mewtwo,pokeball,NONE,61,0.0,False,0.006811110883852022
mewtwo,pokeball,NONE,61,0.0,False,0.009282764631342857
mewtwo,pokeball,NONE,60,0.0,False,0.007673462208393128
mewtwo,pokeball,NONE,60,0.0,False,0.0077512030194365365
mewtwo,pokeball,NONE,60,0.0,False,0.007443512485248456
mewtwo,pokeball,NONE,60,0.0,False,0.0066893152338348884
mewtwo,pokeball,NONE,60,0.0,False,0.006572900339194591
mewtwo,pokeball,NONE,60,0.0,False,0.007880189103314979
mewtwo,pokeball,NONE,60,0.0,False,0.006238765876265982
mewtwo,pokeball,NONE,60,0.0,False,0.007389984478635418
mewtwo,pokeball,NONE,60,0.0,False,0.006652327423062573
mewtwo,pokeball,NONE,60,0.0,False,0.006048879616007477
mewtwo,pokeball,NONE,59,0.0,False,0.0062552300566862465
mewtwo,pokeball,NONE,59,0.0,False,0.007236735129232437
mewtwo,pokeball,NONE,59,0.0,False,0.005866288775584048
mewtwo,pokeball,NONE,59,0.0,False,0.007146372636896871
mewtwo,pokeball,NONE,59,0.0,False,0.006152123065963233
mewtwo,pokeball,NONE,59,0.0,False,0.006686844316662301
mewtwo,pokeball,NONE,59,0.0,False,0.005180965759380047
mewtwo,pokeball,NONE,59,0.0,False,0.007220458611347219
mewtwo,pokeball,NONE,59,0.0,False,0.006952885143760832
mewtwo,pokeball,NONE,59,0.0,False,0.008215240793973668
mewtwo,pokeball,NONE,58,0.0,False,0.006794350232790616
mewtwo,pokeball,NONE,58,0.0,False,0.006605854101555781
mewtwo,pokeball,NONE,58,0.0,False,0.006234388105723017
mewtwo,pokeball,NONE,58,0.0,False,0.008018141115586934
mewtwo,pokeball,NONE,58,0.0,False,0.0062355674715430355
mewtwo,pokeball,NONE,58,0.0,False,0.007043600513769023
mewtwo,pokeball,NONE,58,0.0,False,0.006754305062319853
mewtwo,pokeball,NONE,58,0.0,False,0.006524380067268736
mewtwo,pokeball,NONE,58,0.0,False,0.006517474050397506
mewtwo,pokeball,NONE,58,0.0,False,0.006282062723000969
mewtwo,pokeball,NONE,57,0.0,False,0.00785462307158574
mewtwo,pokeball,NONE,57,0.0,False,0.009558801205229592
mewtwo,pokeball,NONE,57,0.0,False,0.007034225056258495
mewtwo,pokeball,NONE,57,0.0,False,0.00782071479942057
mewtwo,pokeball,NONE,57,0.0,False,0.006702657793802272
mewtwo,pokeball,NONE,57,0.0,False,0.00675085929610813
mewtwo,pokeball,NONE,57,0.0,False,0.006547815639695791
mewtwo,pokeball,NONE,57,0.0,False,0.008191296682527249
mewtwo,pokeball,NONE,57,0.0,True,0.005941157092034255
mewtwo,pokeball,NONE,57,0.0,False,0.008035837616608789
mewtwo,pokeball,NONE,56,0.0,False,0.006211058137029411
mewtwo,pokeball,NONE,56,0.0,False,0.008043308109600317
mewtwo,pokeball,NONE,56,0.0,False,0.006648179270457616
mewtwo,pokeball,NONE,56,0.0,False,0.007990036740125587
mewtwo,pokeball,NONE,56,0.0,False,0.005662003381947137
mewtwo,pokeball,NONE,56,0.0,False,0.006970747541847068
mewtwo,pokeball,NONE,56,0.0,False,0.008279380242270158
mewtwo,pokeball,NONE,56,0.0,False,0.00749129959262531
mewtwo,pokeball,NONE,56,0.0,False,0.008818379163105199
mewtwo,pokeball,NONE,56,0.0,False,0.006108508974358467
mewtwo,pokeball,NONE,55,0.0,False,0.008176400417868008
mewtwo,pokeball,NONE,55,0.0,False,0.007031521981668449
mewtwo,pokeball,NONE,55,0.0,False,0.006066343828325986
mewtwo,pokeball,NONE,55,0.0,False,0.008990703905405826
mewtwo,pokeball,NONE,55,0.0,False,0.008784897891958146
mewtwo,pokeball,NONE,55,0.0,False,0.00527633519385773
mewtwo,pokeball,NONE,55,0.0,False,0.010293816957402932
mewtwo,pokeball,NONE,55,0.0,False,0.0071304957509226476
mewtwo,pokeball,NONE,55,0.0,False,0.007970471541332373
mewtwo,pokeball,NONE,55,0.0,False,0.009136693874721581
mewtwo,pokeball,NONE,54,0.0,False,0.008538777775730526
mewtwo,pokeball,NONE,54,0.0,False,0.0071494518533378295
mewtwo,pokeball,NONE,54,0.0,False,0.006673326407931679
mewtwo,pokeball,NONE,54,0.0,False,0.007620725295695842
mewtwo,pokeball,NONE,54,0.0,False,0.007580570907011728
mewtwo,pokeball,NONE,54,0.0,False,0.007587473579137644
mewtwo,pokeball,NONE,54,0.0,False,0.007932076192079798
mewtwo,pokeball,NONE,54,0.0,False,0.0039349982322323335
mewtwo,pokeball,NONE,54,0.0,False,0.009503090755587754
mewtwo,pokeball,NONE,54,0.0,False,0.007367653760649007
mewtwo,pokeball,NONE,53,0.0,False,0.009462342154892665
mewtwo,pokeball,NONE,53,0.0,False,0.007921383940684453
mewtwo,pokeball,NONE,53,0.0,False,0.005830800054314932
mewtwo,pokeball,NONE,53,0.0,False,0.006874079657375449
mewtwo,pokeball,NONE,53,0.0,False,0.005714973492487844
mewtwo,pokeball,NONE,53,0.0,False,0.007857485482102536
mewtwo,pokeball,NONE,53,0.0,False,0.009269567521454332
mewtwo,pokeball,NONE,53,0.0,False,0.008513015152679743
mewtwo,pokeball,NONE,53,0.0,False,0.006331204682022693
mewtwo,pokeball,NONE,53,0.0,False,0.007104296189774651
mewtwo,pokeball,NONE,52,0.0,False,0.008575213997966954
mewtwo,pokeball,NONE,52,0.0,False,0.00907366628420014
mewtwo,pokeball,NONE,52,0.0,False,0.007626196194844756
mewtwo,pokeball,NONE,52,0.0,False,0.006978820618781864
mewtwo,pokeball,NONE,52,0.0,False,0.005617193309420212
mewtwo,pokeball,NONE,52,0.0,False,0.009995622682404939
mewtwo,pokeball,NONE,52,0.0,False,0.0070960169053569545
mewtwo,pokeball,NONE,52,0.0,False,0.007003163329123706
mewtwo,pokeball,NONE,52,0.0,False,0.009399469950414263
mewtwo,pokeball,NONE,52,0.0,False,0.007948937405415671
mewtwo,pokeball,NONE,51,0.0,False,0.008627022188335092
mewtwo,pokeball,NONE,51,0.0,False,0.006313252549040645
mewtwo,pokeball,NONE,51,0.0,False,0.006762300774087678
mewtwo,pokeball,NONE,51,0.0,False,0.0091995425275026
mewtwo,pokeball,NONE,51,0.0,False,0.007448289247110816
mewtwo,pokeball,NONE,51,0.0,False,0.009691125710893892
mewtwo,pokeball,NONE,51,0.0,False,0.008591043864335493
mewtwo,pokeball,NONE,51,0.0,False,0.008005755121743091
mewtwo,pokeball,NONE,51,0.0,False,0.008551801186483628
mewtwo,pokeball,NONE,51,0.0,False,0.010324098055862504
mewtwo,pokeball,NONE,50,0.0,False,0.008683598672438855
mewtwo,pokeball,NONE,50,0.0,False,0.006592009214922091
mewtwo,pokeball,NONE,50,0.0,False,0.010331560496499064
mewtwo,pokeball,NONE,50,0.0,False,0.010353954977465617
mewtwo,pokeball,NONE,50,0.0,False,0.00602913895620268
mewtwo,pokeball,NONE,50,0.0,False,0.010280257147131983
mewtwo,pokeball,NONE,50,0.0,False,0.006189508064165799
mewtwo,pokeball,NONE,50,0.0,False,0.007862813041532279
mewtwo,pokeball,NONE,50,0.0,False,0.008114471721056971
mewtwo,pokeball,NONE,50,0.0,False,0.008454605830397791
mewtwo,pokeball,NONE,49,0.0,False,0.008996517118269886
mewtwo,pokeball,NONE,49,0.0,False,0.007552984131528892
mewtwo,pokeball,NONE,49,0.0,False,0.009013789900471471
mewtwo,pokeball,NONE,49,0.0,False,0.008813504526208632
mewtwo,pokeball,NONE,49,0.0,False,0.006316272750916154
mewtwo,pokeball,NONE,49,0.0,False,0.008031946164225723
mewtwo,pokeball,NONE,49,0.0,False,0.008615352386566457
mewtwo,pokeball,NONE,49,0.0,False,0.006215164010551327
mewtwo,pokeball,NONE,49,0.0,False,0.01131674656771606
mewtwo,pokeball,NONE,49,0.0,False,0.0069000037632648455
mewtwo,pokeball,NONE,48,0.0,False,0.007179242656379625
mewtwo,pokeball,NONE,48,0.0,False,0.006102775712916991
mewtwo,pokeball,NONE,48,0.0,False,0.006303239232685689
mewtwo,pokeball,NONE,48,0.0,False,0.008141472798511091
mewtwo,pokeball,NONE,48,0.0,False,0.008265336395233653
mewtwo,pokeball,NONE,48,0.0,False,0.0069585990139310605
mewtwo,pokeball,NONE,48,0.0,False,0.007309668237589515
mewtwo,pokeball,NONE,48,0.0,False,0.007192649503290035
mewtwo,pokeball,NONE,48,0.0,False,0.009220408994698125
mewtwo,pokeball,NONE,48,0.0,False,0.008459342909380633
mewtwo,pokeball,NONE,47,0.0,False,0.008519914087149414
mewtwo,pokeball,NONE,47,0.0,False,0.0078686258304492
mewtwo,pokeball,NONE,47,0.0,False,0.008047354935363599
mewtwo,pokeball,NONE,47,0.0,False,0.007146315359296703
mewtwo,pokeball,NONE,47,0.0,False,0.008049313102966516
mewtwo,pokeball,NONE,47,0.0,False,0.007437542374118884
mewtwo,pokeball,NONE,47,0.0,False,0.009688264024146596
mewtwo,pokeball,NONE,47,0.0,False,0.008336633497026662
mewtwo,pokeball,NONE,47,0.0,False,0.006785320860928398
mewtwo,pokeball,NONE,47,0.0,False,0.007884251099977492
mewtwo,pokeball,NONE,46,0.0,False,0.009003602899620981
mewtwo,pokeball,NONE,46,0.0,True,0.008891086764675482
mewtwo,pokeball,NONE,46,0.0,False,0.008451524517546178
mewtwo,pokeball,NONE,46,0.0,False,0.009162875284508811
mewtwo,pokeball,NONE,46,0.0,False,0.008825137539490999
mewtwo,pokeball,NONE,46,0.0,False,0.00840606090079129
mewtwo,pokeball,NONE,46,0.0,False,0.007049148204136699
mewtwo,pokeball,NONE,46,0.0,False,0.007002523881469081
mewtwo,pokeball,NONE,46,0.0,False,0.008554547337107098
mewtwo,pokeball,NONE,46,0.0,False,0.008080552570010724
mewtwo,pokeball,NONE,45,0.0,False,0.008060084671995947
mewtwo,pokeball,NONE,45,0.0,False,0.0072645318216056935
mewtwo,pokeball,NONE,45,0.0,False,0.00800174687660884
mewtwo,pokeball,NONE,45,0.0,False,0.009772497863997963
mewtwo,pokeball,NONE,45,0.0,False,0.009187411455528136
mewtwo,pokeball,NONE,45,0.0,False,0.009604983724120355
mewtwo,pokeball,NONE,45,0.0,False,0.008603312528906821
mewtwo,pokeball,NONE,45,0.0,False,0.00706272484153689
mewtwo,pokeball,NONE,45,0.0,False,0.007478008524771807
mewtwo,pokeball,NONE,45,0.0,False,0.007131670737599944
mewtwo,pokeball,NONE,44,0.0,False,0.00853185126827413
mewtwo,pokeball,NONE,44,0.0,False,0.0075785041774852095
mewtwo,pokeball,NONE,44,0.0,False,0.007866493928675096
mewtwo,pokeball,NONE,44,0.0,False,0.008423282501737562
mewtwo,pokeball,NONE,44,0.0,False,0.007694482297062595
mewtwo,pokeball,NONE,44,0.0,False,0.007388777659418603
mewtwo,pokeball,NONE,44,0.0,False,0.0075326464165805535
mewtwo,pokeball,NONE,44,0.0,False,0.008500792137711719
mewtwo,pokeball,NONE,44,0.0,False,0.007264457557220829
mewtwo,pokeball,NONE,44,0.0,False,0.00766326187866417
mewtwo,pokeball,NONE,43,0.0,False,0.00821519314270586
mewtwo,pokeball,NONE,43,0.0,False,0.009596088630733695
mewtwo,pokeball,NONE,43,0.0,False,0.009353142336093028
mewtwo,pokeball,NONE,43,0.0,False,0.008790844548011522
mewtwo,pokeball,NONE,43,0.0,False,0.006012970288322512
mewtwo,pokeball,NONE,43,0.0,False,0.008910640611377132
mewtwo,pokeball,NONE,43,0.0,False,0.00808881374825668
mewtwo,pokeball,NONE,43,0.0,False,0.006786698308223144
mewtwo,pokeball,NONE,43,0.0,False,0.01023199738263452
mewtwo,pokeball,NONE,43,0.0,False,0.007273722222166471
mewtwo,pokeball,NONE,42,0.0,False,0.009663328579405321
mewtwo,pokeball,NONE,42,0.0,False,0.009180823834696705
mewtwo,pokeball,NONE,42,0.0,False,0.009983314451180239
mewtwo,pokeball,NONE,42,0.0,False,0.009241814094582575
mewtwo,pokeball,NONE,42,0.0,False,0.007779479074196675
mewtwo,pokeball,NONE,42,0.0,False,0.008635167396225956
mewtwo,pokeball,NONE,42,0.0,False,0.00540551954740666
mewtwo,pokeball,NONE,42,0.0,False,0.006447600576668091
mewtwo,pokeball,NONE,42,0.0,False,0.010701860039169718
mewtwo,pokeball,NONE,42,0.0,False,0.0071384595523839595
mewtwo,pokeball,NONE,41,0.0,False,0.007501889879609912
mewtwo,pokeball,NONE,41,0.0,False,0.010597580146068212
mewtwo,pokeball,NONE,41,0.0,False,0.009825675446931893
mewtwo,pokeball,NONE,41,0.0,False,0.009248621740671852
mewtwo,pokeball,NONE,41,0.0,False,0.00911319900530607
mewtwo,pokeball,NONE,41,0.0,False,0.007989752055772677
mewtwo,pokeball,NONE,41,0.0,False,0.008215193787974152
mewtwo,pokeball,NONE,41,0.0,False,0.009316916775182838
mewtwo,pokeball,NONE,41,0.0,False,0.010351201334991678
mewtwo,pokeball,NONE,41,0.0,False,0.008597947574206413
mewtwo,pokeball,NONE,40,0.0,False,0.007555851692715873
mewtwo,pokeball,NONE,40,0.0,False,0.009531246899459661
mewtwo,pokeball,NONE,40,0.0,False,0.00916669133563064
mewtwo,pokeball,NONE,40,0.0,False,0.006969985598111742
mewtwo,pokeball,NONE,40,0.0,False,0.010298101262460143
mewtwo,pokeball,NONE,40,0.0,False,0.008650352045262428
mewtwo,pokeball,NONE,40,0.0,False,0.008890459540190538
mewtwo,pokeball,NONE,40,0.0,False,0.00950269734471565
mewtwo,pokeball,NONE,40,0.0,False,0.009677216302171913
mewtwo,pokeball,NONE,40,0.0,False,0.009840100381031
mewtwo,pokeball,NONE,39,0.0,False,0.007548894546006444
mewtwo,pokeball,NONE,39,0.0,False,0.011811526856811526
