pokemon,pokeball,status_effect,health_points,noise,average_capture_rate,effectiveness,variance
jolteon,fastball,FREEZE,82,0.0,0.5567789473684212,10.1,0.002570046925207757
jolteon,fastball,FREEZE,81,0.0,0.56167,10.8,0.0028960701
jolteon,fastball,FREEZE,80,0.0,0.566495238095238,11.5,0.003223820453514739
jolteon,fastball,FREEZE,79,0.0,0.5712681818181817,12.2,0.003555683987603306
jolteon,fastball,FREEZE,78,0.0,0.5759913043478261,13.0,0.0038918625330812856
jolteon,fastball,FREEZE,77,0.0,0.5806749999999999,13.6,0.004234252708333333
jolteon,fastball,FREEZE,76,0.0,0.58532,14.5,0.004582707199999999
jolteon,fastball,FREEZE,75,0.0,0.5899307692307693,15.2,0.004937929053254438
jolteon,fastball,FREEZE,74,0.0,0.5945148148148148,16.1,0.0053013931138545965
jolteon,fastball,FREEZE,73,0.0,0.5990714285714286,17.0,0.005672651326530612
jolteon,fastball,FREEZE,72,0.0,0.6038965517241379,17.6,0.006128933436385255
jolteon,fastball,FREEZE,71,0.0,0.6086833333333334,18.2,0.0065891207222222225
jolteon,fastball,FREEZE,70,0.0,0.6134322580645161,19.0,0.007053137023933404
jolteon,fastball,FREEZE,69,0.0,0.61815,19.9,0.0075226962500000005
jolteon,fastball,FREEZE,68,0.0,0.6228363636363636,20.8,0.007997519889807162
jolteon,fastball,FREEZE,67,0.0,0.6274970588235295,21.6,0.008479127344290658
jolteon,fastball,FREEZE,66,0.0,0.6321314285714285,22.4,0.008967097583673471
jolteon,fastball,FREEZE,65,0.0,0.6367444444444444,23.1,0.009462808580246914
jolteon,fastball,FREEZE,64,0.0,0.6413351351351351,24.0,0.009965736873630386
jolteon,fastball,FREEZE,63,0.0,0.6461289473684209,25.0,0.010553764162049862
jolteon,fastball,FREEZE,62,0.0,0.6508923076923078,25.9,0.011145359684418146
jolteon,fastball,FREEZE,61,0.0,0.65563,26.8,0.011742109100000002
jolteon,fastball,FREEZE,60,0.0,0.6603414634146342,27.7,0.012343631695419393
jolteon,fastball,FREEZE,59,0.0,0.6650309523809523,28.5,0.012951379280045352
jolteon,fastball,FREEZE,58,0.0,0.6696976744186047,29.2,0.013564872785289344
jolteon,fastball,FREEZE,57,0.0,0.6743454545454545,29.7,0.014185460206611572
jolteon,fastball,FREEZE,56,0.0,0.6789733333333333,30.6,0.014812587288888889
jolteon,fastball,FREEZE,55,0.0,0.6835847826086956,31.5,0.015447520420604918
jolteon,fastball,FREEZE,54,0.0,0.688359574468085,32.4,0.016167587089180625
jolteon,fastball,FREEZE,53,0.0,0.6931104166666666,33.3,0.016891575933159722
jolteon,fastball,FREEZE,52,0.0,0.6978387755102041,34.1,0.01762000400666389
jolteon,fastball,FREEZE,51,0.0,0.702548,35.0,0.018354266896
jolteon,fastball,FREEZE,50,0.0,0.7072372549019608,36.0,0.019093834886582086
jolteon,fastball,FREEZE,49,0.0,0.7119096153846154,36.8,0.019840024330621302
jolteon,fastball,FREEZE,48,0.0,0.7165641509433962,37.8,0.02059224871484514
jolteon,fastball,FREEZE,47,0.0,0.7212037037037037,38.8,0.02135175961591221
jolteon,fastball,FREEZE,46,0.0,0.7258272727272725,39.8,0.022117924892561987
jolteon,fastball,FREEZE,45,0.0,0.7305875000000001,40.8,0.02296924895089286
jolteon,fastball,FREEZE,44,0.0,0.7353140350877193,41.8,0.023817327171437367
jolteon,fastball,FREEZE,43,0.0,0.7398775862068966,42.8,0.024593765532104638
jolteon,fastball,FREEZE,42,0.0,0.7442864406779661,43.8,0.025304325917839703
jolteon,fastball,FREEZE,41,0.0,0.7485483333333334,44.8,0.02595424716388889
jolteon,fastball,FREEZE,40,0.0,0.7526704918032786,45.8,0.026548299129266324
jolteon,fastball,FREEZE,39,0.0,0.7566596774193549,46.8,0.02709083047086369
jolteon,fastball,FREEZE,38,0.0,0.7605222222222222,47.8,0.027585810934744263
jolteon,fastball,FREEZE,37,0.0,0.7642640624999999,48.8,0.02803686886474609
jolteon,fastball,FREEZE,36,0.0,0.7678907692307692,49.8,0.02844732453017752
jolteon,fastball,FREEZE,35,0.0,0.7714075757575758,50.8,0.028820219791092748
jolteon,fastball,FREEZE,34,0.0,0.7748194029850747,51.8,0.02915834454889731
jolteon,fastball,FREEZE,33,0.0,0.7781308823529413,52.8,0.02946426036980969
jolteon,fastball,FREEZE,32,0.0,0.7813463768115942,53.8,0.029740321617307296
jolteon,fastball,FREEZE,31,0.0,0.7844699999999999,54.8,0.029988694385714283
jolteon,fastball,FREEZE,30,0.0,0.7875056338028169,55.8,0.030211373489387027
jolteon,fastball,FREEZE,29,0.0,0.7904569444444446,56.8,0.030410197729552467
jolteon,fastball,FREEZE,28,0.0,0.793327397260274,57.8,0.030586863632951773
jolteon,fastball,FREEZE,27,0.0,0.7961202702702703,58.8,0.030742937832359384
jolteon,fastball,FREEZE,26,0.0,0.7988386666666667,59.8,0.03087986823822222
jolteon,fastball,FREEZE,25,0.0,0.8014855263157894,60.8,0.03099899413261773
jolteon,fastball,FREEZE,24,0.0,0.8040636363636362,61.8,0.03110155530106257
jolteon,fastball,FREEZE,23,0.0,0.8065756410256409,62.8,0.031188700304076267
jolteon,fastball,FREEZE,22,0.0,0.8090240506329113,63.8,0.03126149397852908
jolteon,fastball,FREEZE,21,0.0,0.8114112499999999,64.8,0.0313209242484375
jolteon,fastball,FREEZE,20,0.0,0.8137395061728394,65.8,0.03136790831580552
jolteon,fastball,FREEZE,19,0.0,0.8160109756097561,66.8,0.03140329829417013
jolteon,fastball,FREEZE,18,0.0,0.8182277108433735,67.8,0.031427886340542895
jolteon,fastball,FREEZE,17,0.0,0.8203916666666669,68.8,0.03144240933531746
jolteon,fastball,FREEZE,16,0.0,0.8225047058823529,69.8,0.03144755315432526
jolteon,fastball,FREEZE,15,0.0,0.8245686046511628,70.8,0.03144395657247161
jolteon,fastball,FREEZE,14,0.0,0.8265850574712645,71.8,0.0314322148341921
jolteon,fastball,FREEZE,13,0.0,0.8285556818181818,72.8,0.031412882922262395
jolteon,fastball,FREEZE,12,0.0,0.8304820224719102,73.8,0.031386478553212985
jolteon,fastball,FREEZE,11,0.0,0.8323655555555556,74.8,0.031353484924691366
jolteon,fastball,FREEZE,10,0.0,0.8342076923076923,75.8,0.0313143532375317
jolteon,fastball,FREEZE,9,0.0,0.8360097826086956,76.8,0.03126950501299621
jolteon,fastball,FREEZE,8,0.0,0.8377731182795699,77.8,0.031219334223609663
jolteon,fastball,FREEZE,7,0.0,0.8394989361702128,78.8,0.031164209254187416
jolteon,fastball,FREEZE,6,0.0,0.8411884210526316,79.8,0.031104474708033247
jolteon,fastball,FREEZE,5,0.0,0.8428427083333332,80.8,0.0310404530718316
jolteon,fastball,FREEZE,4,0.0,0.844462886597938,81.8,0.030972446251461363
jolteon,fastball,FREEZE,3,0.0,0.84605,82.8,0.030900736989795913
jolteon,fastball,FREEZE,2,0.0,0.8476050505050505,83.8,0.030825590176512603
jolteon,heavyball,NONE,100,0.0,0.032600000000000004,0.0,4.81482486096809e-35
jolteon,heavyball,NONE,99,0.0,0.03314999999999999,0.0,3.0250000000000203e-07
jolteon,heavyball,NONE,98,0.0,0.03353333333333333,0.0,4.955555555555563e-07
jolteon,heavyball,NONE,97,0.0,0.033875,0.0,7.218750000000015e-07
jolteon,heavyball,NONE,96,0.0,0.0342,0.0,1e-06
jolteon,heavyball,NONE,95,0.0,0.03451666666666666,0.1,1.3347222222222234e-06
jolteon,heavyball,NONE,94,0.0,0.034828571428571445,0.1,1.72775510204082e-06
jolteon,heavyball,NONE,93,0.0,0.0351375,0.1,2.179843750000003e-06
jolteon,heavyball,NONE,92,0.0,0.03543333333333333,0.1,2.637777777777781e-06
jolteon,heavyball,NONE,91,0.0,0.03573000000000001,0.1,3.1661000000000026e-06
jolteon,heavyball,NONE,90,0.0,0.03608181818181819,0.1,4.116033057851243e-06
jolteon,heavyball,NONE,89,0.0,0.036425000000000006,0.1,5.068541666666669e-06
jolteon,heavyball,NONE,88,0.0,0.036761538461538464,0.2,6.037751479289946e-06
jolteon,heavyball,NONE,87,0.0,0.03709285714285714,0.2,7.033520408163269e-06
jolteon,heavyball,NONE,86,0.0,0.03741333333333333,0.2,8.002488888888893e-06
jolteon,heavyball,NONE,85,0.0,0.037731249999999994,0.3,9.018398437500004e-06
jolteon,heavyball,NONE,84,0.0,0.038047058823529406,0.4,1.008366782006921e-05
jolteon,heavyball,NONE,83,0.0,0.03836111111111111,0.6,1.1200154320987661e-05
jolteon,heavyball,NONE,82,0.0,0.03867368421052631,0.6,1.2369307479224385e-05
jolteon,heavyball,NONE,81,0.0,0.039015,0.6,1.3964275000000004e-05
jolteon,heavyball,NONE,80,0.0,0.03935238095238096,0.6,1.5575827664399096e-05
jolteon,heavyball,NONE,79,0.0,0.039681818181818186,0.7,1.7146942148760336e-05
jolteon,heavyball,NONE,78,0.0,0.04000869565217392,0.7,1.875209829867675e-05
jolteon,heavyball,NONE,77,0.0,0.04033333333333333,0.8,2.0394722222222228e-05
jolteon,heavyball,NONE,76,0.0,0.040656,0.8,2.207766400000001e-05
jolteon,heavyball,NONE,75,0.0,0.04097692307692308,0.9,2.380331360946747e-05
jolteon,heavyball,NONE,74,0.0,0.04129629629629629,1.0,2.557368998628258e-05
jolteon,heavyball,NONE,73,0.0,0.041614285714285715,1.0,2.739051020408164e-05
jolteon,heavyball,NONE,72,0.0,0.041948275862068965,1.0,2.9569393579072532e-05
jolteon,heavyball,NONE,71,0.0,0.04228,1.0,3.177493333333334e-05
jolteon,heavyball,NONE,70,0.0,0.042609677419354834,1.0,3.4010551508844955e-05
jolteon,heavyball,NONE,69,0.0,0.042937499999999997,1.1,3.627921875e-05
jolteon,heavyball,NONE,68,0.0,0.04326363636363636,1.2,3.85835261707989e-05
jolteon,heavyball,NONE,67,0.0,0.043588235294117636,1.2,4.092574394463669e-05
jolteon,heavyball,NONE,66,0.0,0.043911428571428573,1.2,4.3307869387755116e-05
jolteon,heavyball,NONE,65,0.0,0.04423055555555555,1.2,4.566934413580247e-05
jolteon,heavyball,NONE,64,0.0,0.04454864864864865,1.3,4.8077633308984655e-05
jolteon,heavyball,NONE,63,0.0,0.04488157894736842,1.4,5.091360803324099e-05
jolteon,heavyball,NONE,62,0.0,0.04521282051282052,1.4,5.377752794214334e-05
jolteon,heavyball,NONE,61,0.0,0.0455425,1.6,5.667194375e-05
jolteon,heavyball,NONE,60,0.0,0.04587073170731708,1.7,5.9599143367043426e-05
jolteon,heavyball,NONE,59,0.0,0.046195238095238095,1.7,6.249759637188206e-05
jolteon,heavyball,NONE,58,0.0,0.0465186046511628,1.7,6.543593293672254e-05
jolteon,heavyball,NONE,57,0.0,0.0468409090909091,1.7,6.841559917355372e-05
jolteon,heavyball,NONE,56,0.0,0.04716222222222223,1.7,7.143790617283951e-05
jolteon,heavyball,NONE,55,0.0,0.04748260869565217,1.9,7.450404536862002e-05
jolteon,heavyball,NONE,54,0.0,0.047814893617021285,1.9,7.7997863286555e-05
jolteon,heavyball,NONE,53,0.0,0.04814375,2.0,8.145579427083333e-05
jolteon,heavyball,NONE,52,0.0,0.04847142857142857,2.2,8.49473469387755e-05
jolteon,heavyball,NONE,51,0.0,0.048797999999999994,2.2,8.847419600000001e-05
jolteon,heavyball,NONE,50,0.0,0.049123529411764705,2.3,9.203787773933102e-05
jolteon,heavyball,NONE,49,0.0,0.04944807692307693,2.3,9.563980399408283e-05
jolteon,heavyball,NONE,48,0.0,0.04977169811320755,2.4,9.92812744749021e-05
jolteon,heavyball,NONE,47,0.0,0.05009444444444444,2.5,0.00010296348765432099
jolteon,heavyball,NONE,46,0.0,0.050416363636363634,2.6,0.00010668755041322314
jolteon,heavyball,NONE,45,0.0,0.05074642857142857,2.6,0.00011077427295918366
jolteon,heavyball,NONE,44,0.0,0.051075438596491225,2.6,0.00011489273007079102
jolteon,heavyball,NONE,43,0.0,0.05140344827586206,2.8,0.00011904447086801426
jolteon,heavyball,NONE,42,0.0,0.051730508474576276,2.9,0.0001232309336397587
jolteon,heavyball,NONE,41,0.0,0.05205666666666667,3.0,0.00012745345555555555
jolteon,heavyball,NONE,40,0.0,0.05238196721311475,3.1,0.0001317132813759742
jolteon,heavyball,NONE,39,0.0,0.052704838709677404,3.1,0.00013594787981269511
jolteon,heavyball,NONE,38,0.0,0.05302698412698413,3.1,0.00014022419249181154
jolteon,heavyball,NONE,37,0.0,0.0533484375,3.1,0.00014454312255859374
jolteon,heavyball,NONE,36,0.0,0.05367846153846152,3.3,0.0001492899976331361
jolteon,heavyball,NONE,35,0.0,0.054007575757575754,3.3,0.00015406857897153352
jolteon,heavyball,NONE,34,0.0,0.05433582089552239,3.3,0.00015888020940075742
jolteon,heavyball,NONE,33,0.0,0.054663235294117644,3.3,0.0001637261483564014
jolteon,heavyball,NONE,32,0.0,0.05498840579710145,3.3,0.0001685433438353287
jolteon,heavyball,NONE,31,0.0,0.05531285714285714,3.4,0.00017339912040816328
jolteon,heavyball,NONE,30,0.0,0.055636619718309854,3.4,0.00017829443364411824
jolteon,heavyball,NONE,29,0.0,0.055959722222222216,3.5,0.00018323018325617287
jolteon,heavyball,NONE,28,0.0,0.056282191780821916,3.7,0.00018820721711390506
jolteon,heavyball,NONE,27,0.0,0.056612162162162166,3.9,0.00019361214937910884
jolteon,heavyball,NONE,26,0.0,0.05694,3.9,0.00019898400000000006
jolteon,heavyball,NONE,25,0.0,0.05726710526315789,4.1,0.00020439062846260386
jolteon,heavyball,NONE,24,0.0,0.05759350649350649,4.1,0.0002098330747174903
jolteon,heavyball,NONE,23,0.0,0.05791923076923077,4.2,0.00021531232248520705
jolteon,heavyball,NONE,22,0.0,0.05824430379746836,4.4,0.00022082930299631467
jolteon,heavyball,NONE,21,0.0,0.058568749999999996,4.5,0.00022638489843749998
jolteon,heavyball,NONE,20,0.0,0.05889259259259259,4.5,0.0002319799451303155
jolteon,heavyball,NONE,19,0.0,0.059215853658536585,4.5,0.00023761523646638905
jolteon,heavyball,NONE,18,0.0,0.05954457831325301,4.5,0.00024361331397880677
jolteon,heavyball,NONE,17,0.0,0.05987261904761905,4.5,0.0002496448455215419
jolteon,heavyball,NONE,16,0.0,0.060200000000000004,4.5,0.00025571082352941174
jolteon,heavyball,NONE,15,0.0,0.06052674418604652,4.8,0.00026181219172525687
jolteon,heavyball,NONE,14,0.0,0.06085287356321839,4.8,0.00026794984806447354
jolteon,heavyball,NONE,13,0.0,0.061178409090909096,4.8,0.00027412464746900825
jolteon,heavyball,NONE,12,0.0,0.06150224719101123,4.8,0.0002802732533770988
jolteon,heavyball,NONE,11,0.0,0.06182555555555556,4.9,0.000286462124691358
jolteon,heavyball,NONE,10,0.0,0.06214835164835165,5.0,0.0002926919478323874
jolteon,heavyball,NONE,9,0.0,0.06247717391304348,5.0,0.00029934980505671077
jolteon,heavyball,NONE,8,0.0,0.06280537634408602,5.1,0.00030604093883685975
jolteon,heavyball,NONE,7,0.0,0.06313297872340426,5.1,0.0003127662528293346
jolteon,heavyball,NONE,6,0.0,0.06345894736842106,5.3,0.0003194619988919668
jolteon,heavyball,NONE,5,0.0,0.06378437499999999,5.3,0.00032619506835937495
jolteon,heavyball,NONE,4,0.0,0.06410927835051546,5.3,0.0003329662025720055
jolteon,heavyball,NONE,3,0.0,0.06443367346938775,5.5,0.00033977611099541855
jolteon,heavyball,NONE,2,0.0,0.06475757575757574,5.9,0.0003466254729109274
jolteon,heavyball,POISON,100,0.0,0.0488,0.1,0.0
jolteon,heavyball,POISON,99,0.0,0.0497,0.1,8.099999999999967e-07
jolteon,heavyball,POISON,98,0.0,0.050300000000000025,0.2,1.2599999999999945e-06
jolteon,heavyball,POISON,97,0.0,0.05082500000000001,0.2,1.7718749999999978e-06
jolteon,heavyball,POISON,96,0.0,0.051300000000000005,0.2,2.3199999999999964e-06
jolteon,heavyball,POISON,95,0.0,0.05176666666666667,0.3,3.022222222222221e-06
jolteon,heavyball,POISON,94,0.0,0.05222857142857145,0.3,3.870612244897958e-06
jolteon,heavyball,POISON,93,0.0,0.0526875,0.3,4.861093749999997e-06
jolteon,heavyball,POISON,92,0.0,0.05314444444444444,0.3,5.991358024691358e-06
jolteon,heavyball,POISON,91,0.0,0.05358999999999999,0.5,7.178899999999999e-06
jolteon,heavyball,POISON,90,0.0,0.05411818181818182,0.5,9.316033057851243e-06
jolteon,heavyball,POISON,89,0.0,0.05463333333333333,0.6,1.1458888888888889e-05
jolteon,heavyball,POISON,88,0.0,0.055138461538461546,0.7,1.36392899408284e-05
jolteon,heavyball,POISON,87,0.0,0.055628571428571444,0.7,1.5787755102040814e-05
jolteon,heavyball,POISON,86,0.0,0.05611333333333332,0.7,1.802515555555555e-05
jolteon,heavyball,POISON,85,0.0,0.05659375,0.7,2.036058593749999e-05
jolteon,heavyball,POISON,84,0.0,0.057070588235294116,0.9,2.2800899653979225e-05
jolteon,heavyball,POISON,83,0.0,0.05754444444444444,0.9,2.535135802469135e-05
jolteon,heavyball,POISON,82,0.0,0.058010526315789464,0.9,2.7927257617728526e-05
jolteon,heavyball,POISON,81,0.0,0.05852,1.0,3.1462599999999986e-05
jolteon,heavyball,POISON,80,0.0,0.05902380952380952,1.2,3.5040861678004526e-05
jolteon,heavyball,POISON,79,0.0,0.05952272727272728,1.3,3.867539256198347e-05
jolteon,heavyball,POISON,78,0.0,0.06001304347826087,1.4,4.228287334593572e-05
jolteon,heavyball,POISON,77,0.0,0.0605,1.6,4.597499999999999e-05
jolteon,heavyball,POISON,76,0.0,0.060984,1.6,4.9758144e-05
jolteon,heavyball,POISON,75,0.0,0.06146538461538462,1.6,5.3637647928994076e-05
jolteon,heavyball,POISON,74,0.0,0.06194444444444445,1.7,5.761802469135802e-05
jolteon,heavyball,POISON,73,0.0,0.06241785714285716,1.7,6.161146683673469e-05
jolteon,heavyball,POISON,72,0.0,0.06292068965517242,1.7,6.656646848989297e-05
jolteon,heavyball,POISON,71,0.0,0.06341999999999999,1.8,7.15776e-05
jolteon,heavyball,POISON,70,0.0,0.06391612903225806,1.9,7.665296566077003e-05
jolteon,heavyball,POISON,69,0.0,0.06440625,1.9,8.17043359375e-05
jolteon,heavyball,POISON,68,0.0,0.06489393939393939,1.9,8.683935720844811e-05
jolteon,heavyball,POISON,67,0.0,0.06537941176470588,2.0,9.20628114186851e-05
jolteon,heavyball,POISON,66,0.0,0.06586285714285714,2.2,9.737890612244901e-05
jolteon,heavyball,POISON,65,0.0,0.06634444444444444,2.3,0.00010279135802469133
jolteon,heavyball,POISON,64,0.0,0.06682162162162161,2.3,0.00010821034331628928
jolteon,heavyball,POISON,63,0.0,0.06732105263157895,2.6,0.00011459166204986151
jolteon,heavyball,POISON,62,0.0,0.06781794871794872,2.8,0.00012103583168967784
jolteon,heavyball,POISON,61,0.0,0.0683125,3.0,0.00012754859375
jolteon,heavyball,POISON,60,0.0,0.06880243902439025,3.1,0.00013403926234384296
jolteon,heavyball,POISON,59,0.0,0.06929047619047618,3.1,0.0001406132426303855
jolteon,heavyball,POISON,58,0.0,0.0697767441860465,3.2,0.00014727434288804763
jolteon,heavyball,POISON,57,0.0,0.07026136363636364,3.2,0.00015402600723140493
jolteon,heavyball,POISON,56,0.0,0.07074222222222223,3.3,0.0001607771061728395
jolteon,heavyball,POISON,55,0.0,0.07122173913043478,3.4,0.0001676290926275993
jolteon,heavyball,POISON,54,0.0,0.07171914893617021,3.5,0.00017544367587143505
jolteon,heavyball,POISON,53,0.0,0.07221458333333333,3.7,0.00018332499565972224
jolteon,heavyball,POISON,52,0.0,0.0727061224489796,3.8,0.00019118098292378178
jolteon,heavyball,POISON,51,0.0,0.073196,3.9,0.00019911638399999998
jolteon,heavyball,POISON,50,0.0,0.0736843137254902,4.1,0.0002071346559015763
jolteon,heavyball,POISON,49,0.0,0.07417115384615384,4.4,0.000215238975591716
jolteon,heavyball,POISON,48,0.0,0.0746566037735849,4.6,0.00022343226771092916
jolteon,heavyball,POISON,47,0.0,0.0751388888888889,4.6,0.00023162237654320993
jolteon,heavyball,POISON,46,0.0,0.07562,4.6,0.00023991032727272736
jolteon,heavyball,POISON,45,0.0,0.07611607142857144,4.7,0.0002491609917091837
jolteon,heavyball,POISON,44,0.0,0.07661052631578949,4.7,0.0002584809418282549
jolteon,heavyball,POISON,43,0.0,0.07710172413793105,4.8,0.00026777706599286565
jolteon,heavyball,POISON,42,0.0,0.07759152542372881,5.1,0.0002771529790290146
jolteon,heavyball,POISON,41,0.0,0.07808,5.4,0.0002866116
jolteon,heavyball,POISON,40,0.0,0.07856721311475408,5.4,0.00029615564633163127
jolteon,heavyball,POISON,39,0.0,0.0790532258064516,5.5,0.00030578765088449535
jolteon,heavyball,POISON,38,0.0,0.07953650793650795,5.7,0.0003154146989166037
jolteon,heavyball,POISON,37,0.0,0.08001875,5.7,0.00032513746093749995
jolteon,heavyball,POISON,36,0.0,0.08051384615384616,5.9,0.00033582303905325446
jolteon,heavyball,POISON,35,0.0,0.08100757575757575,6.0,0.00034657979109274564
jolteon,heavyball,POISON,34,0.0,0.08149850746268655,6.0,0.0003573138783693473
jolteon,heavyball,POISON,33,0.0,0.08198823529411765,6.0,0.0003681280968858132
jolteon,heavyball,POISON,32,0.0,0.08247681159420289,6.1,0.0003790249695442133
jolteon,heavyball,POISON,31,0.0,0.08296428571428571,6.1,0.00039000686734693877
jolteon,heavyball,POISON,30,0.0,0.08345070422535211,6.1,0.0004010760206308272
jolteon,heavyball,POISON,29,0.0,0.08393472222222222,6.2,0.0004121389332561728
jolteon,heavyball,POISON,28,0.0,0.08441780821917808,6.3,0.00042329598423719274
jolteon,heavyball,POISON,27,0.0,0.08491216216216216,6.5,0.00043541593316289264
jolteon,heavyball,POISON,26,0.0,0.08540533333333333,6.8,0.00044760850488888884
jolteon,heavyball,POISON,25,0.0,0.08589605263157896,7.1,0.0004597793265235457
jolteon,heavyball,POISON,24,0.0,0.08638571428571427,7.1,0.0004720305751391466
jolteon,heavyball,POISON,23,0.0,0.08687435897435898,7.5,0.0004843644707429322
jolteon,heavyball,POISON,22,0.0,0.0873620253164557,7.7,0.0004967831148854351
jolteon,heavyball,POISON,21,0.0,0.08784874999999999,7.9,0.0005092884984375
jolteon,heavyball,POISON,20,0.0,0.08833333333333333,8.2,0.0005217866666666666
jolteon,heavyball,POISON,19,0.0,0.08881707317073172,8.4,0.000534377757287329
jolteon,heavyball,POISON,18,0.0,0.08931084337349397,8.9,0.0005479318101320947
jolteon,heavyball,POISON,17,0.0,0.08980357142857143,9.2,0.0005615596301020409
jolteon,heavyball,POISON,16,0.0,0.09029411764705883,9.2,0.0005751664359861592
jolteon,heavyball,POISON,15,0.0,0.09078372093023256,9.3,0.000588853921038399
jolteon,heavyball,POISON,14,0.0,0.09127241379310344,9.5,0.0006026240665873959
jolteon,heavyball,POISON,13,0.0,0.09176022727272728,9.6,0.0006164787590392563
jolteon,heavyball,POISON,12,0.0,0.09224719101123596,9.8,0.0006304197954803688
jolteon,heavyball,POISON,11,0.0,0.09273222222222223,9.9,0.0006443528506172839
jolteon,heavyball,POISON,10,0.0,0.09321648351648351,9.9,0.0006583778601618162
jolteon,heavyball,POISON,9,0.0,0.09370978260869564,10.1,0.0006733658825614367
jolteon,heavyball,POISON,8,0.0,0.09420215053763441,10.4,0.0006884285975257257
jolteon,heavyball,POISON,7,0.0,0.09469255319148935,10.4,0.0007034709019918515
jolteon,heavyball,POISON,6,0.0,0.09518210526315792,10.7,0.000718594100831025
jolteon,heavyball,POISON,5,0.0,0.09567083333333333,10.9,0.0007337999826388889
jolteon,heavyball,POISON,4,0.0,0.09615876288659794,10.9,0.0007490902582633649
jolteon,heavyball,POISON,3,0.0,0.09664591836734696,11.0,0.0007644665649729279
jolteon,heavyball,POISON,2,0.0,0.09713131313131314,11.2,0.0007798342720130599
jolteon,heavyball,BURN,100,0.0,0.0488,0.0,0.0
jolteon,heavyball,BURN,99,0.0,0.0497,0.1,8.099999999999967e-07
jolteon,heavyball,BURN,98,0.0,0.050300000000000025,0.2,1.2599999999999945e-06
jolteon,heavyball,BURN,97,0.0,0.05082500000000001,0.2,1.7718749999999978e-06
jolteon,heavyball,BURN,96,0.0,0.051300000000000005,0.2,2.3199999999999964e-06
jolteon,heavyball,BURN,95,0.0,0.05176666666666667,0.2,3.022222222222221e-06
jolteon,heavyball,BURN,94,0.0,0.05222857142857145,0.3,3.870612244897958e-06
jolteon,heavyball,BURN,93,0.0,0.0526875,0.3,4.861093749999997e-06
jolteon,heavyball,BURN,92,0.0,0.05314444444444444,0.3,5.991358024691358e-06
jolteon,heavyball,BURN,91,0.0,0.05358999999999999,0.4,7.178899999999999e-06
jolteon,heavyball,BURN,90,0.0,0.05411818181818182,0.6,9.316033057851243e-06
jolteon,heavyball,BURN,89,0.0,0.05463333333333333,0.6,1.1458888888888889e-05
jolteon,heavyball,BURN,88,0.0,0.055138461538461546,0.6,1.36392899408284e-05
jolteon,heavyball,BURN,87,0.0,0.055628571428571444,0.9,1.5787755102040814e-05
jolteon,heavyball,BURN,86,0.0,0.05611333333333332,1.0,1.802515555555555e-05
jolteon,heavyball,BURN,85,0.0,0.05659375,1.0,2.036058593749999e-05
jolteon,heavyball,BURN,84,0.0,0.057070588235294116,1.3,2.2800899653979225e-05
jolteon,heavyball,BURN,83,0.0,0.05754444444444444,1.3,2.535135802469135e-05
jolteon,heavyball,BURN,82,0.0,0.058010526315789464,1.3,2.7927257617728526e-05
jolteon,heavyball,BURN,81,0.0,0.05852,1.3,3.1462599999999986e-05
jolteon,heavyball,BURN,80,0.0,0.05902380952380952,1.5,3.5040861678004526e-05
jolteon,heavyball,BURN,79,0.0,0.05952272727272728,1.6,3.867539256198347e-05
jolteon,heavyball,BURN,78,0.0,0.06001304347826087,1.6,4.228287334593572e-05
jolteon,heavyball,BURN,77,0.0,0.0605,1.6,4.597499999999999e-05
jolteon,heavyball,BURN,76,0.0,0.060984,1.7,4.9758144e-05
jolteon,heavyball,BURN,75,0.0,0.06146538461538462,1.9,5.3637647928994076e-05
jolteon,heavyball,BURN,74,0.0,0.06194444444444445,2.1,5.761802469135802e-05
jolteon,heavyball,BURN,73,0.0,0.06241785714285716,2.2,6.161146683673469e-05
jolteon,heavyball,BURN,72,0.0,0.06292068965517242,2.2,6.656646848989297e-05
jolteon,heavyball,BURN,71,0.0,0.06341999999999999,2.2,7.15776e-05
jolteon,heavyball,BURN,70,0.0,0.06391612903225806,2.2,7.665296566077003e-05
jolteon,heavyball,BURN,69,0.0,0.06440625,2.3,8.17043359375e-05
jolteon,heavyball,BURN,68,0.0,0.06489393939393939,2.4,8.683935720844811e-05
jolteon,heavyball,BURN,67,0.0,0.06537941176470588,2.5,9.20628114186851e-05
jolteon,heavyball,BURN,66,0.0,0.06586285714285714,2.5,9.737890612244901e-05
jolteon,heavyball,BURN,65,0.0,0.06634444444444444,2.6,0.00010279135802469133
jolteon,heavyball,BURN,64,0.0,0.06682162162162161,2.6,0.00010821034331628928
jolteon,heavyball,BURN,63,0.0,0.06732105263157895,2.7,0.00011459166204986151
jolteon,heavyball,BURN,62,0.0,0.06781794871794872,2.7,0.00012103583168967784
jolteon,heavyball,BURN,61,0.0,0.0683125,2.7,0.00012754859375
jolteon,heavyball,BURN,60,0.0,0.06880243902439025,2.7,0.00013403926234384296
jolteon,heavyball,BURN,59,0.0,0.06929047619047618,2.8,0.0001406132426303855
jolteon,heavyball,BURN,58,0.0,0.0697767441860465,2.8,0.00014727434288804763
jolteon,heavyball,BURN,57,0.0,0.07026136363636364,2.9,0.00015402600723140493
jolteon,heavyball,BURN,56,0.0,0.07074222222222223,3.0,0.0001607771061728395
jolteon,heavyball,BURN,55,0.0,0.07122173913043478,3.1,0.0001676290926275993
