pokemon,pokeball,status_effect,health_points,noise,average_capture_rate,effectiveness,variance
caterpie,ultraball,NONE,94,0.0,0.6952389388903357,4.2,0.012599732547114311
caterpie,ultraball,NONE,93,0.0,0.6991709795532397,4.9,0.01256471121644696
caterpie,ultraball,NONE,92,0.0,0.7013163713066278,5.8,0.012242738100819646
caterpie,ultraball,NONE,91,0.0,0.7067588178585419,6.6,0.012379150140509916
caterpie,ultraball,NONE,90,0.0,0.7160543978902217,7.4,0.013071230683885948
caterpie,ultraball,NONE,89,0.0,0.721058052394689,8.3,0.0135118293227052
caterpie,ultraball,NONE,88,0.0,0.7319039814792719,9.2,0.014478594982388402
caterpie,ultraball,NONE,87,0.0,0.7380401585555296,9.9,0.015233554585837899
caterpie,ultraball,NONE,86,0.0,0.7499592786696753,10.8,0.016539974173547866
caterpie,ultraball,NONE,85,0.0,0.7531624653214133,11.3,0.016824638600299306
caterpie,ultraball,NONE,84,0.0,0.7631243617825884,12.2,0.01760377065058246
caterpie,ultraball,NONE,83,0.0,0.7706790006944888,13.0,0.017946308424124317
caterpie,ultraball,NONE,82,0.0,0.775328444923292,13.9,0.01841191438404184
caterpie,ultraball,NONE,81,0.0,0.7832761418150106,14.7,0.01921275637804596
caterpie,ultraball,NONE,80,0.0,0.7902345808494766,15.6,0.019818651739363168
caterpie,ultraball,NONE,79,0.0,0.797027301196739,16.6,0.02007129630202166
caterpie,ultraball,NONE,78,0.0,0.8042901038701342,17.6,0.02046459480525603
caterpie,ultraball,NONE,77,0.0,0.8094002447229077,18.4,0.020677193299822892
caterpie,ultraball,NONE,76,0.0,0.8150594255689132,19.4,0.020776388706954443
caterpie,ultraball,NONE,75,0.0,0.8215395448248957,20.4,0.021054744945093566
caterpie,ultraball,NONE,74,0.0,0.8259614716063248,21.4,0.02093068151266718
caterpie,ultraball,NONE,73,0.0,0.831302630074331,22.4,0.02105098136421572
caterpie,ultraball,NONE,72,0.0,0.8357935945804563,23.4,0.02097685666065915
caterpie,ultraball,NONE,71,0.0,0.8402841906662585,24.4,0.020937043566439696
caterpie,ultraball,NONE,70,0.0,0.844869917390865,25.3,0.020962948177088808
caterpie,ultraball,NONE,69,0.0,0.8489995431390998,26.3,0.020863566390072252
caterpie,ultraball,NONE,68,0.0,0.8528607776047318,27.3,0.02078936935872483
caterpie,ultraball,NONE,67,0.0,0.8559770786784898,28.2,0.020717683995876864
caterpie,ultraball,NONE,66,0.0,0.86001892118373,29.2,0.020682789343070725
caterpie,ultraball,NONE,65,0.0,0.8632235693276349,30.2,0.020546841062725005
caterpie,ultraball,NONE,64,0.0,0.8658008387555226,31.1,0.020346152526609082
caterpie,ultraball,NONE,63,0.0,0.8690715942789335,32.0,0.02021864783074193
caterpie,ultraball,NONE,62,0.0,0.8719178027063209,33.0,0.020083696672910448
caterpie,ultraball,NONE,61,0.0,0.8739272573168355,34.0,0.01991275475486698
caterpie,ultraball,NONE,60,0.0,0.8758111859794991,35.0,0.01972814189737567
caterpie,ultraball,NONE,59,0.0,0.8785823602327154,36.0,0.019579290215105422
caterpie,ultraball,NONE,58,0.0,0.8810732812530285,37.0,0.01942465750665074
caterpie,ultraball,NONE,57,0.0,0.8837475030292186,38.0,0.019291026120213148
caterpie,ultraball,NONE,56,0.0,0.8859613026266543,39.0,0.01912222340940859
caterpie,ultraball,NONE,55,0.0,0.8884404047434662,40.0,0.018983090529259554
caterpie,ultraball,NONE,54,0.0,0.8908082178178244,41.0,0.01883710997565925
caterpie,ultraball,NONE,53,0.0,0.8926996753669753,42.0,0.01865575517963177
caterpie,ultraball,NONE,52,0.0,0.8948894779105063,43.0,0.01850519677071172
caterpie,ultraball,NONE,51,0.0,0.8968360801063462,44.0,0.018328811804530495
caterpie,ultraball,NONE,50,0.0,0.8987465759381995,45.0,0.018157714329827872
caterpie,ultraball,NONE,49,0.0,0.9006937571701573,46.0,0.018001894768047224
caterpie,ultraball,NONE,48,0.0,0.90256745986506,47.0,0.01784479598921933
caterpie,ultraball,NONE,47,0.0,0.9041008251827113,48.0,0.017674627673112626
caterpie,ultraball,NONE,46,0.0,0.9058444465430255,49.0,0.01751744244052856
caterpie,ultraball,NONE,45,0.0,0.9072965793226601,50.0,0.01734708913406967
caterpie,ultraball,NONE,44,0.0,0.9089229551240169,51.0,0.01719087973882612
caterpie,ultraball,NONE,43,0.0,0.910493249001189,52.0,0.0170350371636295
caterpie,ultraball,NONE,42,0.0,0.91201031257744,53.0,0.016879793670052635
caterpie,ultraball,NONE,41,0.0,0.9132880652277636,54.0,0.016714026975373934
caterpie,ultraball,NONE,40,0.0,0.9147095723551774,55.0,0.016561267483951966
caterpie,ultraball,NONE,39,0.0,0.9160852244139648,56.0,0.01640958780026649
caterpie,ultraball,NONE,38,0.0,0.9174172049788224,57.0,0.016259116830603045
caterpie,ultraball,NONE,37,0.0,0.9186952933958363,58.0,0.016108065946975156
caterpie,ultraball,NONE,36,0.0,0.9199461350359004,59.0,0.015960384255536083
caterpie,ultraball,NONE,35,0.0,0.9211590723838412,60.0,0.015814189357316266
caterpie,ultraball,NONE,34,0.0,0.9223358026467692,61.0,0.01566954649171294
caterpie,ultraball,NONE,33,0.0,0.9234779231960812,62.0,0.015526509420875668
caterpie,ultraball,NONE,32,0.0,0.9245869388019351,63.0,0.015385121806964672
caterpie,ultraball,NONE,31,0.0,0.9256642682476217,64.0,0.01524541842526296
caterpie,ultraball,NONE,30,0.0,0.9267112503849791,65.0,0.015107426233806433
caterpie,ultraball,NONE,29,0.0,0.9277291496851878,66.0,0.014971165317408941
caterpie,ultraball,NONE,28,0.0,0.9287191613333359,67.0,0.014836649721575841
caterpie,ultraball,NONE,27,0.0,0.9296824159099125,68.0,0.014703888189756641
caterpie,ultraball,NONE,26,0.0,0.9306199836977803,69.0,0.014572884815633258
caterpie,ultraball,NONE,25,0.0,0.9315328786491253,70.0,0.014443639620631372
caterpie,ultraball,NONE,24,0.0,0.9324220620432925,71.0,0.014316149065541661
caterpie,ultraball,NONE,23,0.0,0.9332884458632503,72.0,0.01419040650401483
caterpie,ultraball,NONE,22,0.0,0.9341328959156142,73.0,0.014066402584722948
caterpie,ultraball,NONE,21,0.0,0.934956234716669,74.0,0.013944125608138385
caterpie,ultraball,NONE,20,0.0,0.9357592441646114,75.0,0.013823561843151257
caterpie,ultraball,NONE,19,0.0,0.9365426680162625,76.0,0.013704695808112
caterpie,ultraball,NONE,18,0.0,0.9373072141847413,77.0,0.013587510520333112
caterpie,ultraball,NONE,17,0.0,0.9380535568730182,78.0,0.013471987717602678
caterpie,ultraball,NONE,16,0.0,0.938782338556865,79.0,0.01335810805484211
caterpie,ultraball,NONE,15,0.0,0.9394941718294596,80.0,0.013245851278672786
caterpie,ultraball,NONE,14,0.0,0.9401896411187762,81.0,0.013135196382335002
caterpie,ultraball,NONE,13,0.0,0.940869304287881,82.0,0.01302612174312027
caterpie,ultraball,NONE,12,0.0,0.941533694127343,83.0,0.012918605244230916
caterpie,ultraball,NONE,11,0.0,0.9421833197481503,84.0,0.012812624382763309
caterpie,ultraball,NONE,10,0.0,0.942818667882786,85.0,0.01270815636531971
caterpie,ultraball,NONE,9,0.0,0.9434402041014514,86.0,0.01260517819258533
caterpie,ultraball,NONE,8,0.0,0.9440483739498228,87.0,0.012503666734058496
caterpie,ultraball,NONE,7,0.0,0.9446436040141865,88.0,0.01240359879399068
caterpie,ultraball,NONE,6,0.0,0.9452263029193002,89.0,0.01230495116947716
caterpie,ultraball,NONE,5,0.0,0.9457968622638908,90.0,0.012207700701536576
caterpie,ultraball,NONE,4,0.0,0.9463556574982838,91.0,0.012111824319926752
caterpie,ultraball,NONE,3,0.0,0.9469030487483012,92.0,0.012017299082363651
caterpie,ultraball,NONE,2,0.0,0.9474393815892275,93.0,0.011924102208738926
caterpie,fastball,NONE,100,0.0,0.29573302853406436,0.3,0.000635698794443727
caterpie,fastball,NONE,99,0.0,0.32711904844304973,0.8,0.0019472490292062668
caterpie,fastball,NONE,98,0.0,0.3293831034031483,1.2,0.001420123147706817
caterpie,fastball,NONE,97,0.0,0.3317922965434238,1.5,0.0014107257847285116
caterpie,fastball,NONE,96,0.0,0.3400735089621509,2.0,0.0016645512971754485
caterpie,fastball,NONE,95,0.0,0.34518684914601233,2.5,0.0019516453061837738
caterpie,fastball,NONE,94,0.0,0.3525123849834561,3.0,0.0023839682871893073
caterpie,fastball,NONE,93,0.0,0.35716627640378906,3.1,0.0026051768624253974
caterpie,fastball,NONE,92,0.0,0.3663499151343912,3.5,0.003114705772923228
caterpie,fastball,NONE,91,0.0,0.36632852158089224,4.0,0.0030561768037634506
caterpie,fastball,NONE,90,0.0,0.3681825864409404,4.3,0.003468004059659251
caterpie,fastball,NONE,89,0.0,0.37434653736866585,4.6,0.003922638006380761
caterpie,fastball,NONE,88,0.0,0.3797391976861399,5.1,0.00440239837676173
caterpie,fastball,NONE,87,0.0,0.383732620575716,5.6,0.004539477224892372
caterpie,fastball,NONE,86,0.0,0.3870117051284209,5.9,0.004572521507625158
caterpie,fastball,NONE,85,0.0,0.39067503474543674,6.4,0.004605950852365636
caterpie,fastball,NONE,84,0.0,0.39266515012210657,6.7,0.0046966263548818546
caterpie,fastball,NONE,83,0.0,0.3952135449051915,7.3,0.0046625152522762215
caterpie,fastball,NONE,82,0.0,0.3985098911273731,7.7,0.004720503074320606
caterpie,fastball,NONE,81,0.0,0.4003300364946437,8.2,0.004676561279982218
caterpie,fastball,NONE,80,0.0,0.403247604565804,8.6,0.004834503348849455
caterpie,fastball,NONE,79,0.0,0.40727379466916214,9.0,0.005084688562797641
caterpie,fastball,NONE,78,0.0,0.40982669114030035,9.3,0.005249445770705975
caterpie,fastball,NONE,77,0.0,0.4123538743418801,9.6,0.0053059550437161
caterpie,fastball,NONE,76,0.0,0.4143459723001416,10.0,0.005628665845464723
caterpie,fastball,NONE,75,0.0,0.41795171058170894,10.3,0.006197513867898671
caterpie,fastball,NONE,74,0.0,0.4224825957697885,10.9,0.006905369799686431
caterpie,fastball,NONE,73,0.0,0.42537838852858173,11.5,0.007092107781106245
caterpie,fastball,NONE,72,0.0,0.429558509969652,12.2,0.007437177526759037
caterpie,fastball,NONE,71,0.0,0.43310254433568324,12.7,0.007648486142624429
caterpie,fastball,NONE,70,0.0,0.43503360828581555,13.0,0.0077437235422282
caterpie,fastball,NONE,69,0.0,0.43810504947481077,13.3,0.008174677458151858
caterpie,fastball,NONE,68,0.0,0.441138192696439,14.0,0.008592427367807407
caterpie,fastball,NONE,67,0.0,0.44564134208383155,14.6,0.009059198733879116
caterpie,fastball,NONE,66,0.0,0.4502591369225004,15.0,0.009587969417443179
caterpie,fastball,NONE,65,0.0,0.45329439499652074,15.7,0.009806250457892702
caterpie,fastball,NONE,64,0.0,0.45659406231447053,16.3,0.010038235983060634
caterpie,fastball,NONE,63,0.0,0.45985585281347874,16.9,0.010374142744660135
caterpie,fastball,NONE,62,0.0,0.462681527514019,17.4,0.010505675215013482
caterpie,fastball,NONE,61,0.0,0.4651851346940407,18.0,0.010645221839857087
caterpie,fastball,NONE,60,0.0,0.46854834976936977,18.4,0.010995351790313244
caterpie,fastball,NONE,59,0.0,0.4713533935063624,18.8,0.011222618607333677
caterpie,fastball,NONE,58,0.0,0.47448881190166675,19.4,0.011715369818023992
caterpie,fastball,NONE,57,0.0,0.478144201353005,19.8,0.012349030363381728
caterpie,fastball,NONE,56,0.0,0.4809704737961482,20.6,0.012570878353188888
caterpie,fastball,NONE,55,0.0,0.48399822643128165,21.0,0.012854047660448741
caterpie,fastball,NONE,54,0.0,0.48673165878334373,21.7,0.013342503912347366
caterpie,fastball,NONE,53,0.0,0.4893713466951166,22.5,0.013550694653928937
caterpie,fastball,NONE,52,0.0,0.49311524458845324,23.0,0.01410173374035029
caterpie,fastball,NONE,51,0.0,0.49631657591283124,23.9,0.01459900273555378
caterpie,fastball,NONE,50,0.0,0.4996365984706395,24.6,0.015084259823264801
caterpie,fastball,NONE,49,0.0,0.5036720316173797,25.2,0.01587267104926652
caterpie,fastball,NONE,48,0.0,0.5076148394961584,25.9,0.016549592837497813
caterpie,fastball,NONE,47,0.0,0.5111489854751586,26.7,0.017002655638991705
caterpie,fastball,NONE,46,0.0,0.5140652033067733,27.3,0.01741609468469577
caterpie,fastball,NONE,45,0.0,0.5170640526970258,27.7,0.017643502744860137
caterpie,fastball,NONE,44,0.0,0.5207434218674082,28.5,0.01835733907813109
caterpie,fastball,NONE,43,0.0,0.5247117295202689,29.2,0.019041816804227178
caterpie,fastball,NONE,42,0.0,0.5284450402103122,29.7,0.019608865699469326
caterpie,fastball,NONE,41,0.0,0.5317154449421986,30.4,0.02012817837052713
caterpie,fastball,NONE,40,0.0,0.5353455442035416,31.0,0.02063675194060518
caterpie,fastball,NONE,39,0.0,0.5388576590592222,31.9,0.021369062332935236
caterpie,fastball,NONE,38,0.0,0.5434162269406969,32.8,0.02249351625303726
caterpie,fastball,NONE,37,0.0,0.5467950967823838,33.2,0.023181209575273063
caterpie,fastball,NONE,36,0.0,0.5490387780870987,33.6,0.023360469663150182
caterpie,fastball,NONE,35,0.0,0.5528911843415869,34.5,0.024296622565590363
caterpie,fastball,NONE,34,0.0,0.5567407439763404,35.4,0.024956063216429188
caterpie,fastball,NONE,33,0.0,0.559253755193302,36.0,0.0251735144220068
caterpie,fastball,NONE,32,0.0,0.5628118807663991,37.0,0.025748091224914862
caterpie,fastball,NONE,31,0.0,0.5652398114758503,37.8,0.025903858110358557
caterpie,fastball,NONE,30,0.0,0.5683177136497998,38.6,0.026374068477044273
caterpie,fastball,NONE,29,0.0,0.5716635858172198,39.4,0.027040547598715905
caterpie,fastball,NONE,28,0.0,0.575069144219471,40.0,0.027636193585192398
caterpie,fastball,NONE,27,0.0,0.5783886394497864,40.9,0.02824140469449777
caterpie,fastball,NONE,26,0.0,0.5814739118093538,41.4,0.02880800933760391
caterpie,fastball,NONE,25,0.0,0.5849426885370563,42.3,0.029505152664728737
caterpie,fastball,NONE,24,0.0,0.5871985450667334,42.9,0.029641746972682067
caterpie,fastball,NONE,23,0.0,0.5909879521481155,43.8,0.03043797713925844
caterpie,fastball,NONE,22,0.0,0.5939463830651135,44.5,0.03083677780272677
caterpie,fastball,NONE,21,0.0,0.5972625371119169,45.0,0.031394043854708294
caterpie,fastball,NONE,20,0.0,0.6010943603223888,45.9,0.03234579633380215
caterpie,fastball,NONE,19,0.0,0.6049365197919364,46.9,0.03325847281147473
caterpie,fastball,NONE,18,0.0,0.608149183193865,47.5,0.03375186133689208
caterpie,fastball,NONE,17,0.0,0.6113490230991555,48.5,0.034304778993702184
caterpie,fastball,NONE,16,0.0,0.6145496521132648,49.4,0.034906516553340615
caterpie,fastball,NONE,15,0.0,0.6178733569109315,50.2,0.035631343827328854
caterpie,fastball,NONE,14,0.0,0.6206366233442424,51.1,0.0360887375070038
caterpie,fastball,NONE,13,0.0,0.6240048828404122,52.1,0.03675785436237709
caterpie,fastball,NONE,12,0.0,0.6263484334349303,53.0,0.03689719509283999
caterpie,fastball,NONE,11,0.0,0.6298922887234262,53.8,0.03765081732958955
caterpie,fastball,NONE,10,0.0,0.6321661781701193,54.7,0.03791541853897342
caterpie,fastball,NONE,9,0.0,0.6353907226545236,55.7,0.03850677793901688
caterpie,fastball,NONE,8,0.0,0.6386737084969306,56.6,0.03912702642308087
caterpie,fastball,NONE,7,0.0,0.6413739557430522,57.4,0.03957180473406871
caterpie,fastball,NONE,6,0.0,0.6440242113293454,58.4,0.039873957312631714
caterpie,fastball,NONE,5,0.0,0.6473174230161042,59.4,0.04052271960521048
caterpie,fastball,NONE,4,0.0,0.6502914640400911,60.3,0.04105185005276914
caterpie,fastball,NONE,3,0.0,0.6533423192867133,61.2,0.04160949927803364
caterpie,fastball,NONE,2,0.0,0.6564538711083432,62.1,0.042177144093067
caterpie,heavyball,NONE,100,0.0,0.2919891182182278,0.2,0.0016539846510031694
caterpie,heavyball,NONE,99,0.0,0.29575682092561556,0.4,0.0017837194875606516
caterpie,heavyball,NONE,98,0.0,0.31335773672727885,0.6,0.0025018918593898193
caterpie,heavyball,NONE,97,0.0,0.3172399549421593,1.0,0.0022607072779062725
caterpie,heavyball,NONE,96,0.0,0.31639228643603845,1.5,0.0022472334645244414
caterpie,heavyball,NONE,95,0.0,0.31879657990815313,2.0,0.0023284371224483466
caterpie,heavyball,NONE,94,0.0,0.3220901776440317,2.3,0.0025047243463330524
caterpie,heavyball,NONE,93,0.0,0.32415981528822124,2.7,0.002512845402821596
caterpie,heavyball,NONE,92,0.0,0.32940003221628644,3.2,0.0026331992881528125
caterpie,heavyball,NONE,91,0.0,0.3305438025449008,3.4,0.002470698581467211
caterpie,heavyball,NONE,90,0.0,0.3362316796575331,3.7,0.0027393345181403496
caterpie,heavyball,NONE,89,0.0,0.34234330702522775,4.3,0.003066188458091873
caterpie,heavyball,NONE,88,0.0,0.34640337324627885,4.9,0.0032297694754231223
caterpie,heavyball,NONE,87,0.0,0.3488092328715367,5.2,0.003115480692176712
caterpie,heavyball,NONE,86,0.0,0.3515183023493392,5.9,0.0032085316569339054
caterpie,heavyball,NONE,85,0.0,0.3548758661438357,6.2,0.003306235171824423
caterpie,heavyball,NONE,84,0.0,0.35860862215965644,6.6,0.003397285485847804
caterpie,heavyball,NONE,83,0.0,0.36327970701503276,7.0,0.0036825358870081464
caterpie,heavyball,NONE,82,0.0,0.36564662069154547,7.4,0.0036546058835940846
caterpie,heavyball,NONE,81,0.0,0.3696235512845641,7.8,0.0039147756677669725
caterpie,heavyball,NONE,80,0.0,0.3725963797395014,8.3,0.004080502502688235
caterpie,heavyball,NONE,79,0.0,0.37436581188876317,8.8,0.004123360945687495
caterpie,heavyball,NONE,78,0.0,0.3770626933282425,9.4,0.004277820335850772
caterpie,heavyball,NONE,77,0.0,0.3799110052289226,9.7,0.004580286332337755
caterpie,heavyball,NONE,76,0.0,0.38309642138693994,10.2,0.004718466001478308
caterpie,heavyball,NONE,75,0.0,0.38698392515752583,10.6,0.005009915287078979
caterpie,heavyball,NONE,74,0.0,0.39018534370046504,11.2,0.005322456803640512
caterpie,heavyball,NONE,73,0.0,0.39454499867801174,11.5,0.0057483413864420334
caterpie,heavyball,NONE,72,0.0,0.3965023129435196,12.1,0.005939921772152127
caterpie,heavyball,NONE,71,0.0,0.40132522063790116,13.0,0.006631258018442613
caterpie,heavyball,NONE,70,0.0,0.40453592662030313,13.6,0.006903816756905941
caterpie,heavyball,NONE,69,0.0,0.405464321526548,14.2,0.0068941303353027335
caterpie,heavyball,NONE,68,0.0,0.40765325087754656,14.5,0.006891421008326953
caterpie,heavyball,NONE,67,0.0,0.4109230014386695,15.2,0.00729886963687364
caterpie,heavyball,NONE,66,0.0,0.41348253407491664,15.8,0.007389510099619608
caterpie,heavyball,NONE,65,0.0,0.4169007073470114,16.5,0.00769458116263138
